userid,date,hour,points
81b8f131-9b23-4024-850b-867171aa8936,8/30/19,19,-1183
3361e130-2cc4-4811-b16d-99e589907612,8/2/19,18,-385
bbcc397b-412a-427b-b41a-d634eb4d5c21,8/14/19,19,705
aa9857fe-f415-4d98-8462-18e607044476,9/28/19,19,404
0cd27753-7324-4bcd-9c12-6abcd3cab92b,9/24/19,17,947
81b8f131-9b23-4024-850b-867171aa8936,8/14/19,19,-1
b0283441-5cc5-4b11-9d2e-1903f1b92191,9/21/19,17,2396
3361e130-2cc4-4811-b16d-99e589907612,10/15/19,19,-531
56905904-4eab-469b-b3dd-f3ac1bc7f045,10/22/19,19,-124
aae33cf2-6774-4576-b7c6-01a3cf16e269,10/22/19,20,-673
ea364158-4415-4a86-8267-ce77ad6e00b0,10/23/19,19,822
731bb80f-63fd-4106-b175-759ef82b73f6,10/22/19,19,557
59796123-9eac-4aa2-ad37-0724fbc47400,11/8/19,18,-2187
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,11/19/19,18,1238
83a874c2-17a7-45c5-be0a-080874379187,11/13/19,18,3995
3c526b04-a1a6-470c-9c65-2413fe7da127,11/4/19,20,1262
424fc967-5e61-4e77-afd8-619b03cec9e4,11/8/19,19,1231
81b8f131-9b23-4024-850b-867171aa8936,11/20/19,19,560
faa050be-65f4-4af9-b8e1-6cdef8e022ec,10/28/19,19,-422
63b86ff7-cb08-4bc1-a306-693692d75cd1,10/28/19,19,-163
24ca7bdc-0d77-4b56-a83a-30e37825bdbf,6/10/19,20,-2672
91cf8c34-6e29-462d-b809-22f6c7953e69,6/19/19,19,655
2676179e-dc92-4882-8eb4-d8b0b169b9ae,5/29/19,18,175
78a53647-76a3-41ac-b131-303f4d1bcadf,5/29/19,18,-227
0c905820-b637-4e42-b0ce-c42f2dba4f00,6/28/19,20,597
31486e80-daaa-4f88-b226-47a4ed1134f1,6/23/19,20,874
088f9769-770d-4fce-ad2d-31a215c8ab33,6/11/19,20,369
dd74db12-f116-41d7-844a-2690fa4eef68,5/16/19,20,1331
0175c0ec-aa56-4803-a58c-b4c556e261a4,7/12/19,19,1639
21683c3c-e928-448b-8472-49aeff92b2fc,7/24/19,20,-72
8ea2a31b-61a2-42fe-98b6-230596e57c61,7/17/19,19,-30
2676179e-dc92-4882-8eb4-d8b0b169b9ae,7/12/19,20,-273
dd74db12-f116-41d7-844a-2690fa4eef68,7/17/19,19,2113
aba3b1a2-b06b-4098-99eb-03fd39febfab,7/24/19,20,328
2676179e-dc92-4882-8eb4-d8b0b169b9ae,8/5/19,19,170
dd74db12-f116-41d7-844a-2690fa4eef68,5/3/19,20,881
8ea2a31b-61a2-42fe-98b6-230596e57c61,2/20/19,19,55
31486e80-daaa-4f88-b226-47a4ed1134f1,4/18/19,20,389
c3c0180c-2653-47b1-a306-2f15c9af98a9,5/3/19,20,-218
9e77e06e-5cd6-4cfb-a921-42f99f4ee1bf,3/11/19,19,-2058
98c97e71-de74-4ff7-8e09-5c8b105b5e3c,2/6/19,19,175
0175c0ec-aa56-4803-a58c-b4c556e261a4,2/26/19,18,-137
c83ebe9b-29b0-4ea8-a7af-47e58e34a42e,4/12/19,19,101
aba3b1a2-b06b-4098-99eb-03fd39febfab,5/3/19,20,-309
fcea3e4d-fbb4-432f-a231-32f85d664303,3/25/19,19,24
8ea2a31b-61a2-42fe-98b6-230596e57c61,5/13/19,19,-51
05c3191d-a0bd-4a89-b89e-d7b4857a48f6,4/18/19,20,1407
4dea2ab0-ce64-46e5-b01a-bca9bfbd1b69,2/13/19,19,1410
78a53647-76a3-41ac-b131-303f4d1bcadf,5/3/19,20,-626
bceb7635-1a2c-4e40-b75e-0cbcc7b714e4,5/14/19,19,1188
9e77e06e-5cd6-4cfb-a921-42f99f4ee1bf,1/15/19,19,-100
b6329a23-59bd-42d6-843d-bfce6518bf06,3/8/19,20,-94
f618a326-9cf2-4944-9c02-e943574348d7,5/3/19,18,-117
c3c0180c-2653-47b1-a306-2f15c9af98a9,2/6/19,19,140
91cf8c34-6e29-462d-b809-22f6c7953e69,1/7/19,18,756
24ca7bdc-0d77-4b56-a83a-30e37825bdbf,3/22/19,19,987
4fb90fef-bdc3-4181-84f1-c417f78793e6,4/26/19,20,875
eadb1b3e-30e7-47ba-b7f0-a8bcbff3e627,5/3/19,20,-120
bceb7635-1a2c-4e40-b75e-0cbcc7b714e4,3/18/19,20,-188
2676179e-dc92-4882-8eb4-d8b0b169b9ae,8/14/19,19,23
98c97e71-de74-4ff7-8e09-5c8b105b5e3c,8/22/19,18,65
dd74db12-f116-41d7-844a-2690fa4eef68,8/23/19,19,2668
7d259cf9-51b5-462c-870d-5fa248a87da4,8/25/19,18,-271
b6329a23-59bd-42d6-843d-bfce6518bf06,8/25/19,19,492
7d259cf9-51b5-462c-870d-5fa248a87da4,8/30/19,20,473
088f9769-770d-4fce-ad2d-31a215c8ab33,8/30/19,20,-82
f4061306-11a2-4485-9a18-5ab1854dc4d0,9/13/19,20,116
01312d8c-80ef-4a68-942a-bc15549eaae7,9/13/19,18,213
6af848b7-4512-4d6b-bf35-d47d727b1bb4,9/21/19,17,-195
05c3191d-a0bd-4a89-b89e-d7b4857a48f6,8/25/19,18,2039
31486e80-daaa-4f88-b226-47a4ed1134f1,8/2/19,18,-167
088f9769-770d-4fce-ad2d-31a215c8ab33,8/2/19,18,100
0175c0ec-aa56-4803-a58c-b4c556e261a4,8/10/19,18,-107
7d259cf9-51b5-462c-870d-5fa248a87da4,8/10/19,18,507
9ac573be-f01b-445e-b9e3-8eeefdd5a995,8/10/19,18,2881
9ac573be-f01b-445e-b9e3-8eeefdd5a995,8/14/19,19,1263
2676179e-dc92-4882-8eb4-d8b0b169b9ae,9/22/19,17,-23
bceb7635-1a2c-4e40-b75e-0cbcc7b714e4,9/22/19,17,305
7d259cf9-51b5-462c-870d-5fa248a87da4,9/24/19,20,-81
788aaf3b-31eb-450c-a488-14ed2578b4b8,9/21/19,17,1239
98c97e71-de74-4ff7-8e09-5c8b105b5e3c,10/15/19,19,225
78a53647-76a3-41ac-b131-303f4d1bcadf,10/15/19,19,116
01312d8c-80ef-4a68-942a-bc15549eaae7,11/8/19,19,72
fcea3e4d-fbb4-432f-a231-32f85d664303,11/8/19,19,88
98c97e71-de74-4ff7-8e09-5c8b105b5e3c,11/18/19,20,272
21683c3c-e928-448b-8472-49aeff92b2fc,11/8/19,18,-102
7898dcd5-daad-4118-b90b-2a8d4a69f275,11/13/19,18,-494
b5a48cbe-34d4-4428-9fbd-988da139fdf8,11/20/19,19,109
fcea3e4d-fbb4-432f-a231-32f85d664303,12/26/19,20,136
01312d8c-80ef-4a68-942a-bc15549eaae7,11/4/19,20,-98
bceb7635-1a2c-4e40-b75e-0cbcc7b714e4,10/28/19,18,250
b57277b0-2c54-403f-871d-5d6651c4ede9,11/25/19,18,135
0b31d59b-7066-4b70-841a-2bbcb41ceb55,12/4/19,18,-28
eadb1b3e-30e7-47ba-b7f0-a8bcbff3e627,12/4/19,18,-104
c83ebe9b-29b0-4ea8-a7af-47e58e34a42e,12/16/19,19,-184
05c3191d-a0bd-4a89-b89e-d7b4857a48f6,12/17/19,18,229
788aaf3b-31eb-450c-a488-14ed2578b4b8,12/10/19,20,-1014
93640e44-66b4-4a0c-ae3a-379440f76771,6/11/19,20,-3202
6b656bbd-2850-403d-86e4-7a73f85eacc3,6/24/19,19,-531
64a92399-111f-44dc-a3ab-5d43c5d3f828,7/9/19,20,-46
208a75ef-271a-44c0-9df8-e7f12979556f,6/10/19,19,222
4687bbeb-bbe7-4055-b175-6fd0831ff0cb,6/6/19,20,-47
b74d8753-2f37-4562-9533-87d33dd5f339,6/19/19,20,377
4687bbeb-bbe7-4055-b175-6fd0831ff0cb,6/28/19,20,56
4687bbeb-bbe7-4055-b175-6fd0831ff0cb,6/30/19,19,117
0d14669b-8570-40d7-bd0b-3a737e830ae0,5/31/19,20,252
149b4ea1-84d5-41b0-8951-944dfe6d17d7,6/23/19,20,-61
64a92399-111f-44dc-a3ab-5d43c5d3f828,5/23/19,20,-352
149b4ea1-84d5-41b0-8951-944dfe6d17d7,6/19/19,19,536
4ec10eab-f0b0-498b-83bf-8ab03d8cb151,5/16/19,19,-3
1ad287e9-09d5-42cd-803c-c58b67821ebe,6/10/19,19,58
19f71304-c00f-48ef-9bb2-318be0437bc4,6/28/19,20,174
6b656bbd-2850-403d-86e4-7a73f85eacc3,6/28/19,20,-1433
d16d368a-2c00-4be3-8641-b56b33009a41,6/19/19,20,251
4ec10eab-f0b0-498b-83bf-8ab03d8cb151,5/23/19,20,-47
8146e1b1-22dd-4cd0-ad02-917f132b87cc,7/12/19,20,-181
d16d368a-2c00-4be3-8641-b56b33009a41,7/17/19,19,563
0d14669b-8570-40d7-bd0b-3a737e830ae0,7/24/19,19,135
19f71304-c00f-48ef-9bb2-318be0437bc4,7/24/19,19,47
8ca43ae1-38a6-45cd-b6fd-e21487e60740,7/15/19,19,-56
774a7362-c33f-47f9-b982-22975674d6ca,7/15/19,19,-933
208a75ef-271a-44c0-9df8-e7f12979556f,8/5/19,19,56
4bba037c-d000-48c0-a6ec-2d9c51070d43,3/8/19,19,263
f5867f24-3658-41b5-8f22-293faf4d0a02,1/15/19,18,466
8146e1b1-22dd-4cd0-ad02-917f132b87cc,3/8/19,19,-10
5a6638c5-0e2c-46d8-8dba-f556d212f6a0,3/25/19,20,1332
64a92399-111f-44dc-a3ab-5d43c5d3f828,4/18/19,19,-142
0ac682f3-7528-4891-956b-7bd370427e71,2/15/19,19,88
8146e1b1-22dd-4cd0-ad02-917f132b87cc,4/25/19,20,192
5a6638c5-0e2c-46d8-8dba-f556d212f6a0,2/1/19,20,567
6b656bbd-2850-403d-86e4-7a73f85eacc3,3/8/19,19,-1227
ebd4928c-02e6-4ec8-8e5d-efd177d3f6b1,5/13/19,20,2607
0d14669b-8570-40d7-bd0b-3a737e830ae0,2/1/19,19,1015
0d14669b-8570-40d7-bd0b-3a737e830ae0,2/26/19,18,-1153
c2c1f533-18b4-4583-9421-28e27c08deb2,2/28/19,19,114
5a6638c5-0e2c-46d8-8dba-f556d212f6a0,4/8/19,20,-839
301620d5-87e6-4f91-b96a-649e5aa6e521,2/13/19,20,816
149b4ea1-84d5-41b0-8951-944dfe6d17d7,1/15/19,18,335
208a75ef-271a-44c0-9df8-e7f12979556f,2/13/19,20,194
04f8efde-0239-4c07-9437-c18ab117c659,4/1/19,20,149
3eded38e-7d5c-4d38-915f-32da22a6269c,5/3/19,20,1336
8ca43ae1-38a6-45cd-b6fd-e21487e60740,3/25/19,19,-83
4ec10eab-f0b0-498b-83bf-8ab03d8cb151,2/20/19,19,46
962524e3-9b93-400f-bb4a-4d8130908c47,8/14/19,19,595
e2ffabb2-9e81-4fb4-987d-e931d606c220,8/21/19,19,173
4ec10eab-f0b0-498b-83bf-8ab03d8cb151,8/25/19,18,-6
149b4ea1-84d5-41b0-8951-944dfe6d17d7,8/25/19,20,-1391
149b4ea1-84d5-41b0-8951-944dfe6d17d7,8/23/19,20,929
32a4a2a7-a290-411e-b1a6-6c624a23d5a9,8/30/19,18,-3876
962524e3-9b93-400f-bb4a-4d8130908c47,9/13/19,19,-126
19f71304-c00f-48ef-9bb2-318be0437bc4,8/27/19,20,480
0d14669b-8570-40d7-bd0b-3a737e830ae0,9/13/19,18,647
774a7362-c33f-47f9-b982-22975674d6ca,8/30/19,20,-441
55e0d17b-4bce-4349-9b00-6c1aaa2624fe,8/30/19,19,-11
d16d368a-2c00-4be3-8641-b56b33009a41,9/21/19,17,620
4ec10eab-f0b0-498b-83bf-8ab03d8cb151,8/6/19,19,194
93640e44-66b4-4a0c-ae3a-379440f76771,8/10/19,18,898
32a4a2a7-a290-411e-b1a6-6c624a23d5a9,8/2/19,18,1085
55e0d17b-4bce-4349-9b00-6c1aaa2624fe,8/23/19,19,5
4ec10eab-f0b0-498b-83bf-8ab03d8cb151,9/24/19,20,849
433eb00b-a669-43d8-b189-948eac777f49,9/22/19,17,-235
04f8efde-0239-4c07-9437-c18ab117c659,8/14/19,19,947
5a6638c5-0e2c-46d8-8dba-f556d212f6a0,9/22/19,17,1266
19f71304-c00f-48ef-9bb2-318be0437bc4,9/26/19,19,1058
3eded38e-7d5c-4d38-915f-32da22a6269c,9/22/19,17,-634
4f178b1a-2c99-4551-bd59-f80662bea300,9/17/19,19,-64
8146e1b1-22dd-4cd0-ad02-917f132b87cc,10/15/19,19,205
0b80d751-da4f-4adb-b3af-0fe9dea4606a,10/15/19,19,489
149b4ea1-84d5-41b0-8951-944dfe6d17d7,10/22/19,20,1110
433eb00b-a669-43d8-b189-948eac777f49,10/23/19,19,666
32a4a2a7-a290-411e-b1a6-6c624a23d5a9,11/8/19,19,276
bfe598ba-b1e3-47d0-8d06-41f81fcb40a7,11/18/19,19,640
0b80d751-da4f-4adb-b3af-0fe9dea4606a,10/28/19,19,387
b74d8753-2f37-4562-9533-87d33dd5f339,11/8/19,19,-1290
04f8efde-0239-4c07-9437-c18ab117c659,11/19/19,19,314
19f71304-c00f-48ef-9bb2-318be0437bc4,10/28/19,19,399
01d51bbc-f81b-4f6f-87ae-55f0743e6cab,11/4/19,18,1086
32a4a2a7-a290-411e-b1a6-6c624a23d5a9,12/9/19,19,29
f7b4c1cf-dc64-4a21-8e48-8e183c2f00b6,11/4/19,19,-242
8ca43ae1-38a6-45cd-b6fd-e21487e60740,12/2/19,18,-36
b74d8753-2f37-4562-9533-87d33dd5f339,12/10/19,20,-3
19f71304-c00f-48ef-9bb2-318be0437bc4,12/18/19,20,155
39b15d3f-01bf-4f66-bcfd-8328c165c482,12/18/19,19,-631
d16d368a-2c00-4be3-8641-b56b33009a41,12/27/19,19,-481
11afc8b1-dc35-42ff-9e43-508e10d25df8,6/11/19,19,4
386cf0e9-f2ba-4282-8581-ecb84ca94ef1,6/6/19,20,378
dcafb301-a0e3-43ed-9f56-b277cd3f40a4,6/5/19,19,193
7f86d1e8-5509-4442-b76f-ac7e2076d7b3,6/28/19,20,78
33d4d3dd-cf51-4314-abb9-6e918dffab51,6/28/19,20,790
ac7b8df8-5b01-4e34-82de-61010d260941,6/19/19,19,-1345
386cf0e9-f2ba-4282-8581-ecb84ca94ef1,5/31/19,20,138
6adf9c6a-7020-42c2-8836-7f6bc99fd6af,6/11/19,20,1329
e0679b8c-0bae-4ab7-aad6-c96108ec9f17,6/11/19,19,-22
b4bb75f4-5a98-4305-9095-b8d9ecfe0058,5/23/19,19,-29
beb9aef6-0ab5-4718-b2f1-199963fd542e,5/31/19,20,836
dcc23792-78e8-44da-9d83-2e675cf074a9,6/11/19,20,-289
95ae0824-2045-4e36-b303-57406c0e57f2,6/30/19,19,599
278b9e79-0caf-4d12-b49f-0f5847ad1637,6/23/19,20,3435
30e0d79b-7ed6-4af9-b3b2-19351d428545,6/5/19,20,303
e0237fab-b218-420d-bfbd-76f35ad0e21a,6/11/19,20,-239
e0237fab-b218-420d-bfbd-76f35ad0e21a,5/29/19,18,528
278b9e79-0caf-4d12-b49f-0f5847ad1637,7/17/19,19,2615
8cfe3443-2432-4078-864b-cc0aa39ee103,7/17/19,19,1443
e0679b8c-0bae-4ab7-aad6-c96108ec9f17,7/24/19,20,39
dcafb301-a0e3-43ed-9f56-b277cd3f40a4,7/17/19,19,67
57abf6c0-1a4f-47f9-8e12-a3bb86150837,8/2/19,18,683
386cf0e9-f2ba-4282-8581-ecb84ca94ef1,8/5/19,19,-177
8009bd3a-2c2c-465e-b7cb-7e051d399572,3/22/19,19,5141
d8da5a56-0d96-4d65-81b8-73f86d7dbe61,2/7/19,20,1626
43171a7a-9be0-4d14-a235-4a66dfaddd33,3/8/19,20,533
dcc23792-78e8-44da-9d83-2e675cf074a9,1/15/19,18,1441
d9d5b076-907a-4a59-9d91-36a59fafcfdb,2/1/19,19,569
386cf0e9-f2ba-4282-8581-ecb84ca94ef1,5/3/19,20,64
dcc23792-78e8-44da-9d83-2e675cf074a9,2/18/19,18,-24
dcafb301-a0e3-43ed-9f56-b277cd3f40a4,4/12/19,19,36
2c43c0d4-ca56-4fc2-b69a-52429e580cc9,4/23/19,19,30
fe91f7ec-7cb4-4dc4-8fe8-2fb4548f0e53,1/15/19,19,3
33d4d3dd-cf51-4314-abb9-6e918dffab51,1/4/19,18,323
d8da5a56-0d96-4d65-81b8-73f86d7dbe61,3/8/19,19,1781
32134042-9d84-4c65-ac9f-ebe1fcdb18ec,2/15/19,19,-254
8f6fb17b-954d-44f8-82cf-aa918362ed88,5/3/19,20,-381
d8da5a56-0d96-4d65-81b8-73f86d7dbe61,2/15/19,20,-292
b4bb75f4-5a98-4305-9095-b8d9ecfe0058,3/7/19,20,-685
ac7b8df8-5b01-4e34-82de-61010d260941,2/28/19,18,51
278b9e79-0caf-4d12-b49f-0f5847ad1637,3/25/19,20,631
dcc23792-78e8-44da-9d83-2e675cf074a9,2/6/19,19,-257
e0237fab-b218-420d-bfbd-76f35ad0e21a,4/2/19,19,121
bd0490a9-daeb-4ee3-be3e-d9e6e97ba4b3,2/18/19,18,4011
e0679b8c-0bae-4ab7-aad6-c96108ec9f17,8/14/19,19,-53
beb9aef6-0ab5-4718-b2f1-199963fd542e,8/21/19,20,-2491
c8111bb2-49e4-4d55-a1da-00be9d0084f2,8/23/19,19,4745
386cf0e9-f2ba-4282-8581-ecb84ca94ef1,8/23/19,20,51
278b9e79-0caf-4d12-b49f-0f5847ad1637,8/25/19,19,3191
d8da5a56-0d96-4d65-81b8-73f86d7dbe61,8/23/19,19,3486
c8111bb2-49e4-4d55-a1da-00be9d0084f2,8/30/19,18,3392
7f86d1e8-5509-4442-b76f-ac7e2076d7b3,9/13/19,19,-513
8cfe3443-2432-4078-864b-cc0aa39ee103,9/13/19,18,117
386cf0e9-f2ba-4282-8581-ecb84ca94ef1,9/13/19,20,208
2c43c0d4-ca56-4fc2-b69a-52429e580cc9,8/30/19,20,-31
f917f58b-3018-48fa-bb49-095aaf00b712,8/2/19,19,59
8009bd3a-2c2c-465e-b7cb-7e051d399572,8/30/19,20,49
f917f58b-3018-48fa-bb49-095aaf00b712,8/25/19,18,1206
33d4d3dd-cf51-4314-abb9-6e918dffab51,8/21/19,19,409
33d4d3dd-cf51-4314-abb9-6e918dffab51,8/2/19,19,-22
beb9aef6-0ab5-4718-b2f1-199963fd542e,9/22/19,18,-594
d8da5a56-0d96-4d65-81b8-73f86d7dbe61,8/10/19,18,2023
33d4d3dd-cf51-4314-abb9-6e918dffab51,8/14/19,19,-188
57abf6c0-1a4f-47f9-8e12-a3bb86150837,9/13/19,18,-9
b4bb75f4-5a98-4305-9095-b8d9ecfe0058,8/2/19,18,38
37e9c3a0-5e34-4ec2-93e9-c9519cc5df80,9/24/19,17,533
7f86d1e8-5509-4442-b76f-ac7e2076d7b3,9/17/19,19,174
e107db75-228d-4e82-ab34-0e8f86857cad,10/15/19,19,1090
65ceed1a-f99a-440f-91a0-f3d4654d07fa,10/24/19,20,455
73ad1611-12d3-4aea-97fc-8d8fa04effbe,11/8/19,18,1173
384540fe-88fd-40fc-b1d8-e0014cdcdddd,10/24/19,19,128
4aad74f1-1473-4d83-8b0b-7fd1416c7941,11/13/19,20,1254
73ad1611-12d3-4aea-97fc-8d8fa04effbe,11/13/19,18,632
e0679b8c-0bae-4ab7-aad6-c96108ec9f17,11/13/19,18,61
384540fe-88fd-40fc-b1d8-e0014cdcdddd,10/28/19,20,52
5acd1e6d-b8b1-4541-a777-3a3936693289,11/13/19,19,21
d503e896-f748-42f0-80d8-858d0b6e4213,12/4/19,18,574
0ffde199-47cb-4784-9264-4b38162a363e,11/20/19,19,189
f917f58b-3018-48fa-bb49-095aaf00b712,11/20/19,19,-321
386cf0e9-f2ba-4282-8581-ecb84ca94ef1,10/28/19,19,-58
73ad1611-12d3-4aea-97fc-8d8fa04effbe,10/28/19,18,-652
dcc23792-78e8-44da-9d83-2e675cf074a9,10/28/19,20,618
6adf9c6a-7020-42c2-8836-7f6bc99fd6af,11/26/19,18,-1215
d8da5a56-0d96-4d65-81b8-73f86d7dbe61,12/3/19,20,1701
d272e8a1-b683-48a5-979f-adf8f97766fe,12/6/19,20,1974
6faa51db-c368-42b8-953e-12c1e45f35ce,12/16/19,19,-433
8009bd3a-2c2c-465e-b7cb-7e051d399572,12/18/19,20,1533
f6956b27-31e9-407d-a70b-a3076effb416,12/26/19,18,-8
bddcfa81-44ef-4d8e-b023-15e37863f4ef,6/6/19,20,-2011
d0938479-5749-4fdb-8160-4cd5efa3b907,7/9/19,20,564
6987ff9c-0964-43e9-8bf2-419f0b75fa9a,6/23/19,19,-543
925d426a-ce93-4705-98ef-936a1bbd590e,6/23/19,20,-38
d71a007e-a05b-48b0-9f00-51917558b22b,6/23/19,20,59
4f78466c-7f38-4246-9fd5-a2937667033e,6/11/19,20,35
6987ff9c-0964-43e9-8bf2-419f0b75fa9a,7/5/19,19,491
8acd0c1f-6ac8-459c-b6c0-11c26e4fcd15,5/31/19,20,-1132
40ff7d49-92bd-46ab-8471-909a58dac2bd,5/21/19,20,-513
a4f0826c-2b5b-456b-8aa7-25092388a522,6/24/19,20,-7
faa050be-65f4-4af9-b8e1-6cdef8e022ec,11/4/19,20,-195
731bb80f-63fd-4106-b175-759ef82b73f6,11/25/19,18,364
5f9954e5-a9ef-4a6e-8d6f-a1a941c9802c,11/25/19,19,117
43c7bc97-3b77-4a63-bd29-6a7179d8dd5c,10/28/19,20,-537
8ef9619f-5509-4be8-964c-bff343ea2c2f,12/10/19,19,725
d84726c3-bc0a-4833-9b10-dc827d5b5973,11/4/19,19,126
086ba8d9-6cc6-4dbb-8f99-28aae3c90424,12/18/19,18,203
ea364158-4415-4a86-8267-ce77ad6e00b0,12/26/19,18,513
bbcc397b-412a-427b-b41a-d634eb4d5c21,12/18/19,19,7
5e998b5c-1043-4422-9771-4ad0d4f6887e,6/6/19,19,-85
3c40d5ef-da1f-4afe-bac6-2250adfd2d21,6/24/19,20,-1459
bd80c3bc-2d67-4e00-b786-6212998e3236,6/24/19,19,-178
f793fe4a-24a2-4ccf-b468-be45876b3c5f,6/19/19,19,490
5536de37-1eec-43f0-9df9-7cb38127970e,6/11/19,19,395
a21305de-c964-46b2-970e-023be02cbf62,6/28/19,20,95
908dbcd5-8bd4-47ae-836c-88fb50249109,6/19/19,20,-1050
26bbb6fd-df14-4f65-9f6a-a0831db1a851,6/24/19,19,1279
0d760344-d29e-49e2-8fed-bc3d8c833198,6/23/19,20,31
26bbb6fd-df14-4f65-9f6a-a0831db1a851,6/10/19,19,833
d456acf9-dc29-4e47-9312-874c10f0b898,5/31/19,20,254
5536de37-1eec-43f0-9df9-7cb38127970e,6/19/19,20,673
e04313d0-51b4-4f88-bf29-79fce6e25994,6/28/19,19,685
dd77d0a4-c35c-4e36-867f-339d4f114c2e,5/31/19,20,3314
202b363c-30e1-499d-b68c-1f9fd6d3507a,6/19/19,20,111
03a7267f-a1eb-4a8f-9108-d3495c36d808,6/23/19,20,870
5613db24-bdb1-4753-b11f-4846cdf2f537,6/10/19,20,19
8eb9a9ba-3d6e-407d-8353-421a19383f0a,6/28/19,20,257
77dfb216-d485-4755-9da3-090035f691a9,5/16/19,19,257
2cca8b2c-dd8a-4802-85d3-edcea9b3e891,5/29/19,18,5
5e998b5c-1043-4422-9771-4ad0d4f6887e,5/22/19,19,75
2cca8b2c-dd8a-4802-85d3-edcea9b3e891,7/12/19,19,1338
6dbdc3bc-b16e-4ca0-9a00-00ee18b2bbda,7/17/19,19,67
202b363c-30e1-499d-b68c-1f9fd6d3507a,7/17/19,19,198
eda59589-6d06-4465-ba2c-76c3d4db34ee,7/24/19,19,195
5e998b5c-1043-4422-9771-4ad0d4f6887e,7/12/19,20,-271
d456acf9-dc29-4e47-9312-874c10f0b898,8/2/19,19,-460
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,8/10/19,19,-893
bd80c3bc-2d67-4e00-b786-6212998e3236,3/18/19,19,24
f793fe4a-24a2-4ccf-b468-be45876b3c5f,2/1/19,20,632
0d760344-d29e-49e2-8fed-bc3d8c833198,2/25/19,19,179
0d760344-d29e-49e2-8fed-bc3d8c833198,3/8/19,19,26
5614abac-3b69-4cd2-a9c9-d5e296a4427e,4/8/19,19,161
6dbdc3bc-b16e-4ca0-9a00-00ee18b2bbda,5/3/19,19,72
908dbcd5-8bd4-47ae-836c-88fb50249109,2/1/19,19,-346
843362bc-1154-4efb-a310-e5d8d0f6e575,2/27/19,20,-61
908dbcd5-8bd4-47ae-836c-88fb50249109,4/18/19,20,259
26bbb6fd-df14-4f65-9f6a-a0831db1a851,3/25/19,19,-331
7057834d-ff5b-4bf6-b211-da590d2f5d20,3/12/19,20,-56
eda59589-6d06-4465-ba2c-76c3d4db34ee,4/5/19,19,-367
8eb9a9ba-3d6e-407d-8353-421a19383f0a,2/21/19,18,-84
0d760344-d29e-49e2-8fed-bc3d8c833198,3/22/19,19,-72
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,4/17/19,19,31
bd80c3bc-2d67-4e00-b786-6212998e3236,4/17/19,20,65
7057834d-ff5b-4bf6-b211-da590d2f5d20,4/5/19,19,-55
26bbb6fd-df14-4f65-9f6a-a0831db1a851,2/6/19,19,614
eda59589-6d06-4465-ba2c-76c3d4db34ee,2/26/19,19,-977
03a7267f-a1eb-4a8f-9108-d3495c36d808,2/28/19,19,-19
a21305de-c964-46b2-970e-023be02cbf62,4/2/19,20,239
77dfb216-d485-4755-9da3-090035f691a9,4/18/19,19,-19
eda59589-6d06-4465-ba2c-76c3d4db34ee,4/2/19,20,47
bbc7614d-6ba0-4beb-89d4-994602e72a8d,2/1/19,20,568
7057834d-ff5b-4bf6-b211-da590d2f5d20,2/6/19,20,-574
d456acf9-dc29-4e47-9312-874c10f0b898,2/6/19,19,455
1773500d-d27a-4ae9-95de-f387bba60ad2,8/15/19,18,159
0d760344-d29e-49e2-8fed-bc3d8c833198,8/21/19,19,62
eda59589-6d06-4465-ba2c-76c3d4db34ee,8/23/19,19,1276
77dfb216-d485-4755-9da3-090035f691a9,8/23/19,19,136
1773500d-d27a-4ae9-95de-f387bba60ad2,8/25/19,18,-126
d456acf9-dc29-4e47-9312-874c10f0b898,8/27/19,18,1013
dd77d0a4-c35c-4e36-867f-339d4f114c2e,8/25/19,18,8713
f793fe4a-24a2-4ccf-b468-be45876b3c5f,9/4/19,18,136
bac9eebd-af01-4e71-9bae-29e5329678f4,9/13/19,18,-1791
6dbdc3bc-b16e-4ca0-9a00-00ee18b2bbda,9/17/19,19,-69
8f6f6ba4-949a-4cee-b9a9-588573f85640,9/21/19,17,-35
87898b2b-bd3a-4702-ad6e-f259b39796f5,9/17/19,19,-578
e04313d0-51b4-4f88-bf29-79fce6e25994,8/23/19,19,1518
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,9/13/19,18,-460
908dbcd5-8bd4-47ae-836c-88fb50249109,8/21/19,19,-7
ce7bd204-b799-4cb5-9c01-b84fb2e35c4c,8/2/19,18,2101
202b363c-30e1-499d-b68c-1f9fd6d3507a,8/2/19,19,90
ce7bd204-b799-4cb5-9c01-b84fb2e35c4c,8/14/19,19,462
7057834d-ff5b-4bf6-b211-da590d2f5d20,8/14/19,18,-9
ce7bd204-b799-4cb5-9c01-b84fb2e35c4c,8/10/19,18,1204
eda59589-6d06-4465-ba2c-76c3d4db34ee,9/28/19,19,572
77dfb216-d485-4755-9da3-090035f691a9,8/10/19,18,223
2cca8b2c-dd8a-4802-85d3-edcea9b3e891,9/28/19,19,679
3c40d5ef-da1f-4afe-bac6-2250adfd2d21,9/21/19,17,1348
bac9eebd-af01-4e71-9bae-29e5329678f4,9/26/19,19,489
